id,time_observed_at,user_id
23137131,2019-04-26 12:17:31 UTC,1672448
23137167,2019-04-26 12:19:49 UTC,1672448
23137197,2019-04-26 12:22:59 UTC,1672448
23137218,2019-04-26 12:39:12 UTC,1672448
23137243,2019-04-26 12:42:12 UTC,1672448
23137344,2019-04-26 12:49:36 UTC,1672448
23137355,2019-04-26 13:30:22 UTC,1670087
23137384,2019-04-26 12:50:14 UTC,1672448
23137386,2019-04-26 14:30:53 UTC,796473
23137411,2019-04-26 12:59:50 UTC,1672448
23137423,2019-04-26 13:13:25 UTC,783022
23137438,2019-04-26 13:00:19 UTC,1672448
23137450,2019-04-26 14:31:34 UTC,796473
23137468,2019-04-26 13:02:22 UTC,1672448
23137546,2019-04-26 13:04:24 UTC,1672448
23137576,2019-04-26 13:05:01 UTC,1672448
23137605,2019-04-26 13:07:54 UTC,1672448
23137662,2019-04-26 15:33:52 UTC,1297026
23138400,2019-04-26 13:37:57 UTC,1665840
23138439,2019-04-26 13:34:43 UTC,908252
23138702,2019-04-26 13:31:21 UTC,783022
23138756,2019-04-26 13:39:49 UTC,783022
23138988,2019-04-26 13:41:19 UTC,1665840
23145140,2019-04-26 16:12:38 UTC,1656262
23145295,2019-04-26 13:50:57 UTC,1672936
23145450,2019-04-26 14:12:48 UTC,1672916
23146742,2019-04-26 14:20:56 UTC,1656460
23147390,2019-04-26 16:23:36 UTC,1656262
23147749,2019-04-26 14:25:39 UTC,1409685
23148532,2019-04-26 16:29:38 UTC,1656289
23148792,2019-04-26 14:30:54 UTC,1656460
23149019,2019-04-26 14:32:15 UTC,1488476
23149163,2019-04-26 14:32:43 UTC,1656460
23149417,2019-04-26 14:32:23 UTC,1672916
23149675,2019-04-26 14:34:52 UTC,1656460
23150159,2019-04-26 15:43:24 UTC,1624432
23150281,2019-04-26 10:39:56 UTC,1624432
23150293,2019-04-26 14:38:20 UTC,1656460
23150415,2019-04-26 14:38:43 UTC,1672916
23150761,2019-04-26 10:09:17 UTC,1624432
23150869,2019-04-26 14:40:51 UTC,1656460
23150966,2019-04-26 16:25:45 UTC,1624432
23151476,2019-04-26 14:41:17 UTC,1468944
23151484,2019-04-26 14:43:27 UTC,1656460
23152465,2019-04-26 16:47:40 UTC,1672319
23152885,2019-04-26 14:50:35 UTC,1656460
23153130,2019-04-26 14:51:38 UTC,1656460
23153191,2019-04-26 09:48:35 UTC,260910
23153754,2019-04-26 14:55:05 UTC,1656460
23153886,2019-04-26 14:55:50 UTC,1672916
23153946,2019-04-26 14:55:44 UTC,1656460
23154056,2019-04-26 16:52:57 UTC,1672319
23154361,2019-04-26 14:57:04 UTC,1672916
23154371,2019-04-26 14:56:37 UTC,1656460
23154476,2019-04-26 14:37:11 UTC,1670696
23154525,2019-04-26 16:57:54 UTC,1672319
23154704,2019-04-26 14:59:54 UTC,1672916
23154798,2019-04-26 14:59:54 UTC,1656460
23155084,2019-04-26 15:01:25 UTC,1672916
23155130,2019-04-26 17:00:59 UTC,1672319
23155206,2019-04-26 15:01:30 UTC,1656460
23155426,2019-04-26 17:03:00 UTC,1672319
23155752,2019-04-26 17:04:42 UTC,1672319
23156038,2019-04-26 17:05:57 UTC,1672319
23156390,2019-04-26 17:07:45 UTC,1672319
23156710,2019-04-26 17:08:25 UTC,1672319
23157229,2019-04-26 15:11:58 UTC,1672916
23157547,2019-04-26 17:12:45 UTC,1672319
23157931,2019-04-26 17:14:02 UTC,1672319
23158270,2019-04-26 17:14:54 UTC,1672319
23158424,2019-04-26 17:16:23 UTC,1672319
23158589,2019-04-26 17:17:03 UTC,1672319
23158744,2019-04-26 15:17:37 UTC,1672916
23158835,2019-04-26 17:17:48 UTC,1672319
23158977,2019-04-26 17:18:39 UTC,1656262
23159095,2019-04-26 17:18:51 UTC,1672319
23159239,2019-04-26 17:19:49 UTC,1672319
23159280,2019-04-26 15:19:59 UTC,1656460
23159302,2019-04-26 11:37:31 UTC,878919
23159367,2019-04-26 17:19:29 UTC,1656262
23159383,2019-04-26 17:20:45 UTC,1672319
23159465,2019-04-26 17:21:04 UTC,1672319
23159707,2019-04-26 17:21:06 UTC,1656262
23159945,2019-04-26 17:22:33 UTC,1672319
23160002,2019-04-26 17:22:48 UTC,1656262
23160126,2019-04-26 17:23:47 UTC,1656262
23160274,2019-04-26 17:24:23 UTC,1656262
23160331,2019-04-26 17:24:23 UTC,1656289
23160380,2019-04-26 17:24:44 UTC,1672319
23160497,2019-04-26 17:25:37 UTC,1656262
23160566,2019-04-26 17:25:20 UTC,1656289
23160656,2019-04-26 17:26:17 UTC,1672319
23160764,2019-04-26 15:23:19 UTC,1672916
23160923,2019-04-26 17:26:24 UTC,1656262
23161369,2019-04-26 17:29:08 UTC,1672319
23161470,2019-04-26 17:28:13 UTC,1656262
23161615,2019-04-26 17:29:42 UTC,1672319
23161770,2019-04-26 17:30:34 UTC,1181272
23161924,2019-04-26 15:28:06 UTC,1656460
23161927,2019-04-26 17:30:01 UTC,1656262
23161946,2019-04-26 15:31:37 UTC,1672916
23161980,2019-04-26 17:31:05 UTC,1672319
23162043,2019-04-26 15:32:00 UTC,1672916
23162241,2019-04-26 09:42:06 UTC,260910
23162273,2019-04-26 17:32:28 UTC,1181272
23162315,2019-04-26 17:32:19 UTC,1656262
23162548,2019-04-26 17:33:27 UTC,1181272
23162568,2019-04-26 17:33:27 UTC,1656262
23162747,2019-04-26 15:34:24 UTC,1672916
23163064,2019-04-26 17:35:52 UTC,1181272
23166192,2019-04-26 17:24:16 UTC,1624432
23167027,2019-04-26 15:18:50 UTC,1653354
23167122,2019-04-26 15:19:57 UTC,1653354
23167206,2019-04-26 15:20:34 UTC,1653354
23167267,2019-04-26 15:21:46 UTC,1653354
23167322,2019-04-26 15:22:51 UTC,1653354
23167467,2019-04-26 15:23:36 UTC,1653354
23167487,2019-04-26 15:53:28 UTC,1656460
23167530,2019-04-26 15:25:45 UTC,1653354
23167651,2019-04-26 15:26:15 UTC,1653354
23167656,2019-04-26 15:27:27 UTC,1653354
23168112,2019-04-26 15:54:57 UTC,1656460
23168702,2019-04-26 15:59:52 UTC,1656460
23171016,2019-04-26 17:08:52 UTC,1193188
23172322,2019-04-26 15:14:31 UTC,353381
23172395,2019-04-26 15:12:15 UTC,353381
23172686,2019-04-26 15:11:58 UTC,353381
23172734,2019-04-26 15:10:19 UTC,353381
23173046,2019-04-26 15:08:02 UTC,353381
23173232,2019-04-26 15:05:59 UTC,353381
23173623,2019-04-26 17:21:19 UTC,796473
23173782,2019-04-26 17:22:07 UTC,796473
23173813,2019-04-26 16:21:53 UTC,1674540
23174211,2019-04-26 16:22:32 UTC,1674524
23174264,2019-04-26 18:23:37 UTC,1651706
23174727,2019-04-26 17:25:35 UTC,796473
23174817,2019-04-26 18:26:26 UTC,1651706
23175013,2019-04-26 17:27:14 UTC,796473
23175179,2019-04-26 17:28:14 UTC,796473
23175261,2019-04-26 17:28:38 UTC,796473
23175273,2019-04-26 18:28:11 UTC,1651706
23175380,,1670953
23175399,2019-04-26 17:29:08 UTC,796473
23175493,2019-04-26 17:29:42 UTC,796473
23175553,2019-04-26 16:30:04 UTC,1674622
23175652,2019-04-26 15:02:36 UTC,353381
23175822,2019-04-26 15:02:50 UTC,353381
23175956,2019-04-26 17:31:28 UTC,796473
23176073,2019-04-26 15:04:46 UTC,353381
23176270,2019-04-26 15:01:40 UTC,353381
23176456,2019-04-26 17:32:19 UTC,796473
23176844,2019-04-26 15:00:34 UTC,353381
23176982,2019-04-26 17:35:46 UTC,796473
23177012,2019-04-26 15:00:29 UTC,353381
23177038,,1670953
23177323,2019-04-26 14:59:19 UTC,353381
23178043,2019-04-26 14:57:57 UTC,353381
23178283,2019-04-26 18:40:24 UTC,1651706
23178470,,1670953
23179064,,1670953
23179340,2019-04-26 14:54:21 UTC,353381
23179469,2019-04-26 14:53:18 UTC,353381
23179790,2019-04-26 14:53:04 UTC,353381
23179965,2019-04-26 14:51:10 UTC,353381
23180276,2019-04-26 14:48:23 UTC,353381
23180362,,1670953
23180363,,1670953
23180374,,1670953
23180832,2019-04-26 14:47:27 UTC,353381
23181034,2019-04-26 14:46:15 UTC,353381
23181317,2019-04-26 14:45:28 UTC,353381
23181523,2019-04-26 14:45:11 UTC,353381
23181635,,1670953
23181636,,1670953
23181637,,1670953
23182199,2019-04-26 14:40:32 UTC,353381
23182772,2019-04-26 14:38:57 UTC,353381
23183047,2019-04-26 18:55:38 UTC,1651706
23183483,2019-04-26 19:03:47 UTC,1651706
23183531,,1670953
23183532,,1670953
23183538,,1670953
23183541,,1670953
23183914,2019-04-26 14:49:22 UTC,353381
23183976,,1670953
23183978,,1670953
23183979,,1670953
23184093,2019-04-26 14:59:52 UTC,353381
23185116,,1670953
23185117,,1670953
23185120,,1670953
23185169,2019-04-26 16:24:46 UTC,137006
23185233,2019-04-26 16:28:09 UTC,137006
23185307,2019-04-26 16:29:01 UTC,137006
23185351,2019-04-26 16:31:31 UTC,137006
23185419,2019-04-26 16:32:51 UTC,137006
23185435,2019-04-26 17:14:24 UTC,1675130
23185463,2019-04-26 17:12:00 UTC,137006
23185585,2019-04-26 17:15:18 UTC,1675130
23185594,,1670953
23185595,,1670953
23185600,2019-04-26 14:57:10 UTC,353381
23185794,2019-04-26 17:16:23 UTC,992892
23185821,2019-04-26 19:16:20 UTC,1672319
23185840,2019-04-26 17:16:47 UTC,1675053
23185841,2019-04-26 17:16:43 UTC,1675067
23185984,2019-04-26 19:16:54 UTC,1672319
23186012,2019-04-26 17:17:39 UTC,1675067
23186045,,1670953
23186049,,1670953
23186082,2019-04-26 17:17:55 UTC,992892
23186176,2019-04-26 17:18:25 UTC,1675067
23186217,2019-04-26 17:18:33 UTC,1675053
23186235,2019-04-26 17:18:47 UTC,1675067
23186282,2019-04-26 19:18:41 UTC,1672319
23186385,2019-04-26 17:19:19 UTC,1675067
23186405,2019-04-26 17:19:13 UTC,1675130
23186462,2019-04-26 17:19:59 UTC,1675130
23186549,2019-04-26 17:20:15 UTC,1675067
23186731,2019-04-26 17:21:09 UTC,1675067
23186799,2019-04-26 17:21:33 UTC,1675212
23186927,2019-04-26 17:18:44 UTC,992892
23186961,2019-04-26 17:22:37 UTC,1675130
23186998,2019-04-26 17:22:34 UTC,1675067
23187152,2019-04-26 17:23:20 UTC,992892
23187265,2019-04-26 17:17:11 UTC,1653354
23187313,2019-04-26 17:24:14 UTC,1675067
23187591,2019-04-26 17:25:26 UTC,1675067
23187668,2019-04-26 17:25:56 UTC,1675212
23187675,2019-04-26 17:26:03 UTC,1675130
23187711,2019-04-26 17:26:16 UTC,1675053
23187752,2019-04-26 17:26:17 UTC,992892
23188054,2019-04-26 17:27:45 UTC,1675130
23188083,2019-04-26 19:26:32 UTC,1675227
23188273,2019-04-26 19:28:11 UTC,1675227
23188347,2019-04-26 19:28:32 UTC,1675237
23188472,2019-04-26 17:28:52 UTC,1672916
23188666,2019-04-26 17:30:47 UTC,667811
23188772,2019-04-26 19:30:54 UTC,1672319
23188854,2019-04-26 17:31:46 UTC,667811
23188997,2019-04-26 19:32:32 UTC,1675237
23189086,2019-04-26 19:32:02 UTC,1672319
23189199,2019-04-26 19:33:26 UTC,1675237
23189223,2019-04-26 19:32:09 UTC,1675227
23189232,2019-04-26 17:17:30 UTC,1653354
23189393,2019-04-26 17:34:37 UTC,1675130
23189470,2019-04-26 16:54:56 UTC,1653354
23189562,2019-04-26 16:56:16 UTC,1653354
23189630,2019-04-26 16:59:35 UTC,1653354
23189672,2019-04-26 17:16:39 UTC,1653354
23189744,2019-04-26 17:34:43 UTC,1675053
23189807,2019-04-26 17:36:28 UTC,1675130
23189999,2019-04-26 17:37:18 UTC,1675130
23190254,2019-04-26 17:37:22 UTC,667811
23190838,2019-04-26 17:41:28 UTC,1675423
23191144,2019-04-26 19:41:14 UTC,1675237
23191206,2019-04-26 19:43:12 UTC,1675237
23191229,2019-04-26 17:43:05 UTC,667811
23191301,2019-04-26 19:43:25 UTC,1675227
23191446,2019-04-26 19:44:30 UTC,1672319
23191555,2019-04-26 19:44:14 UTC,1675237
23191584,2019-04-26 17:45:37 UTC,1675212
23191585,2019-04-26 17:45:33 UTC,1675130
23191662,2019-04-26 17:45:30 UTC,992892
23191752,2019-04-26 17:46:27 UTC,1675212
23191766,2019-04-26 17:46:24 UTC,1656460
23191842,2019-04-26 17:46:14 UTC,1675067
23191913,2019-04-26 17:47:06 UTC,1656460
23192081,2019-04-26 19:47:31 UTC,1672319
23192137,2019-04-26 17:48:11 UTC,667811
23192963,2019-04-26 17:51:35 UTC,1656460
23192986,2019-04-26 14:29:38 UTC,353381
23193038,2019-04-26 19:51:47 UTC,1675237
23193098,2019-04-26 17:52:05 UTC,1656460
23193116,2019-04-26 17:52:22 UTC,1675130
23193247,2019-04-26 17:52:51 UTC,992892
23193437,2019-04-26 17:53:37 UTC,992892
23193538,2019-04-26 17:54:20 UTC,992892
23193729,2019-04-26 17:55:08 UTC,1675053
23193730,2019-04-26 17:55:11 UTC,667811
23193757,2019-04-26 17:54:57 UTC,1675423
23193814,2019-04-26 17:55:14 UTC,1656460
23193826,2019-04-26 17:55:39 UTC,667811
23193853,2019-04-26 17:55:21 UTC,1675067
23194007,2019-04-26 17:56:09 UTC,667811
23194039,2019-04-26 19:51:07 UTC,1675227
23194060,2019-04-26 17:56:35 UTC,1675600
23194295,2019-04-26 17:58:01 UTC,1675423
23194389,2019-04-26 14:31:59 UTC,353381
23194565,2019-04-26 17:59:15 UTC,1675423
23194660,2019-04-26 14:32:25 UTC,353381
23194847,2019-04-26 14:33:02 UTC,353381
23195281,2019-04-26 18:01:41 UTC,1656460
23195692,2019-04-26 20:03:55 UTC,1656262
23195697,2019-04-26 14:33:10 UTC,353381
23195814,2019-04-26 20:04:49 UTC,1656262
23196025,2019-04-26 14:33:52 UTC,353381
23196344,2019-04-26 18:07:39 UTC,667811
23196381,2019-04-26 14:33:59 UTC,353381
23196467,2019-04-26 20:07:53 UTC,1672319
23196504,2019-04-26 20:05:20 UTC,1656262
23196582,2019-04-26 18:08:39 UTC,1675130
23196671,2019-04-26 14:34:33 UTC,353381
23197085,2019-04-26 18:10:20 UTC,1675745
23197119,2019-04-26 14:35:26 UTC,353381
23197402,2019-04-26 14:36:43 UTC,353381
23198333,2019-04-26 18:15:44 UTC,667811
23199045,2019-04-26 18:18:54 UTC,1675745
23199119,2019-04-26 18:19:23 UTC,885619
23199600,2019-04-26 18:20:23 UTC,1675600
23199939,2019-04-26 18:22:47 UTC,667811
23200157,2019-04-26 18:23:20 UTC,667811
23200169,2019-04-26 18:23:39 UTC,667811
23200345,2019-04-26 18:24:05 UTC,885619
23200791,2019-04-26 18:25:01 UTC,667811
23200869,2019-04-26 18:25:45 UTC,667811
23200954,2019-04-26 18:27:16 UTC,667811
23201091,2019-04-26 20:27:17 UTC,1672319
23201227,2019-04-26 18:28:30 UTC,667811
23202001,2019-04-26 20:30:02 UTC,1672319
23202449,2019-04-26 18:33:49 UTC,1675053
23202615,2019-04-26 18:29:56 UTC,667811
23202630,2019-04-26 18:31:24 UTC,667811
23202636,2019-04-26 18:34:24 UTC,667811
23202970,2019-04-26 18:35:58 UTC,667811
23204342,2019-04-26 18:41:34 UTC,667811
23204590,2019-04-26 18:42:35 UTC,667811
23204670,2019-04-26 18:43:05 UTC,885619
23204720,2019-04-26 18:43:23 UTC,1675745
23205018,2019-04-26 18:44:02 UTC,1675724
23205338,2019-04-26 20:43:29 UTC,1672319
23205917,2019-04-26 11:42:46 UTC,353381
23205942,2019-04-26 20:47:23 UTC,1672319
23206289,2019-04-26 18:47:50 UTC,1675600
23206360,2019-04-26 20:48:35 UTC,1672319
23207019,2019-04-26 18:51:06 UTC,1675724
23209334,2019-04-26 14:36:27 UTC,353381
23210172,2019-04-26 19:05:31 UTC,885619
23213881,2019-04-26 19:20:07 UTC,885619
23214192,2019-04-26 19:22:51 UTC,885619
23214225,2019-04-26 09:43:43 UTC,664459
23214259,2019-04-26 19:34:28 UTC,664459
23214645,2019-04-26 14:37:02 UTC,353381
23215301,2019-04-26 14:47:40 UTC,353381
23215547,2019-04-26 19:29:56 UTC,885619
23215558,2019-04-26 14:54:51 UTC,353381
23217577,2019-04-26 18:13:00 UTC,1530730
23217955,2019-04-26 20:23:15 UTC,664459
23218761,2019-04-26 19:46:30 UTC,353381
23218986,2019-04-26 19:47:42 UTC,885619
23219255,2019-04-26 18:49:02 UTC,1675600
23221866,2019-04-26 20:01:40 UTC,885619
23222823,2019-04-26 20:05:20 UTC,885619
23223433,2019-04-26 14:25:20 UTC,353381
23223605,2019-04-26 14:28:53 UTC,353381
23223721,2019-04-26 14:28:13 UTC,353381
23223849,2019-04-26 14:27:38 UTC,353381
23223858,2019-04-26 20:11:31 UTC,885619
23223985,2019-04-26 14:27:34 UTC,353381
23224156,2019-04-26 14:27:09 UTC,353381
23224269,2019-04-26 08:20:24 UTC,1657945
23224340,2019-04-26 14:25:10 UTC,353381
23224840,2019-04-26 15:37:26 UTC,1657945
23224984,2019-04-26 16:43:59 UTC,1657945
23225198,2019-04-26 16:44:54 UTC,1657945
23225325,2019-04-26 16:45:02 UTC,1657945
23226116,2019-04-26 16:47:07 UTC,1657945
23226444,2019-04-26 16:50:45 UTC,1657945
23226949,2019-04-26 16:51:02 UTC,1657945
23227052,2019-04-26 14:24:11 UTC,353381
23227117,2019-04-26 16:52:40 UTC,1657945
23227286,2019-04-26 16:54:10 UTC,1657945
23227456,2019-04-26 16:54:31 UTC,1657945
23227594,2019-04-26 16:55:43 UTC,1657945
23227732,2019-04-26 16:56:02 UTC,1657945
23227890,2019-04-26 16:56:19 UTC,1657945
23228031,2019-04-26 16:56:22 UTC,1657945
23228196,2019-04-26 16:57:13 UTC,1657945
23228288,2019-04-26 14:28:04 UTC,353381
23228346,2019-04-26 16:57:29 UTC,1657945
23228614,2019-04-26 16:58:11 UTC,1657945
23228817,2019-04-26 16:59:00 UTC,1657945
23228942,2019-04-26 14:23:19 UTC,353381
23229032,2019-04-26 16:59:17 UTC,1657945
23229244,2019-04-26 17:05:17 UTC,1657945
23229305,2019-04-26 14:22:36 UTC,353381
23229640,2019-04-26 17:09:09 UTC,1657945
23229971,2019-04-26 14:22:27 UTC,353381
23230107,2019-04-26 14:22:17 UTC,353381
23230321,2019-04-26 14:21:52 UTC,353381
23230555,2019-04-26 14:20:23 UTC,353381
23231153,2019-04-26 14:19:44 UTC,353381
23232705,2019-04-26 11:30:32 UTC,1677019
23233349,2019-04-26 14:34:27 UTC,353381
23233395,,159021
23233397,,159021
23233402,,159021
23233407,,159021
23233412,2019-04-26 12:03:00 UTC,159021
23233657,2019-04-26 14:18:09 UTC,353381
23234180,2019-04-26 14:12:26 UTC,353381
23235249,2019-04-26 14:18:43 UTC,353381
23241492,2019-04-26 20:04:16 UTC,1675237
23241926,2019-04-26 20:35:02 UTC,1675237
23242065,2019-04-26 19:56:39 UTC,1675237
23246574,2019-04-26 14:18:26 UTC,353381
23247000,2019-04-26 11:25:39 UTC,353381
23247396,2019-04-26 14:15:06 UTC,353381
23247536,2019-04-26 14:13:23 UTC,353381
23248671,2019-04-26 03:56:36 UTC,1623686
23249382,2019-04-26 14:14:36 UTC,353381
23249590,2019-04-26 14:12:46 UTC,353381
23250051,2019-04-26 14:11:56 UTC,353381
23250235,2019-04-26 14:12:01 UTC,353381
23250411,2019-04-26 14:11:39 UTC,353381
23250607,2019-04-26 14:11:26 UTC,353381
23251141,2019-04-26 14:08:12 UTC,353381
23251271,2019-04-26 14:08:15 UTC,353381
23251510,2019-04-26 14:08:26 UTC,353381
23251893,2019-04-26 14:09:46 UTC,353381
23252223,2019-04-26 14:02:56 UTC,353381
23252421,2019-04-26 13:58:55 UTC,353381
23252572,2019-04-26 14:02:05 UTC,353381
23252859,2019-04-26 14:04:33 UTC,353381
23252994,2019-04-26 14:04:25 UTC,353381
23253635,2019-04-26 14:07:13 UTC,353381
23273378,2019-04-27 00:26:31 UTC,1677745
23309651,2019-04-27 04:49:11 UTC,796473
23309786,2019-04-27 04:49:55 UTC,796473
23313898,2019-04-27 05:22:41 UTC,796473
23317814,2019-04-27 05:00:00 UTC,796473
23318342,2019-04-26 14:10:36 UTC,353381
23318460,2019-04-26 14:01:33 UTC,353381
23318813,2019-04-26 13:59:59 UTC,353381
23318957,2019-04-26 14:06:22 UTC,353381
23319060,2019-04-26 14:00:48 UTC,353381
23319122,2019-04-26 13:58:12 UTC,353381
23320010,2019-04-26 13:57:54 UTC,353381
23320700,2019-04-27 05:47:37 UTC,1675745
23320718,2019-04-27 05:47:21 UTC,915251
23320749,2019-04-27 05:48:27 UTC,1675745
23320759,2019-04-27 05:48:15 UTC,915251
23320878,2019-04-27 05:49:52 UTC,915251
23321057,2019-04-26 13:56:06 UTC,353381
23321137,2019-04-26 13:55:58 UTC,353381
23321203,2019-04-26 13:54:07 UTC,353381
23321494,2019-04-26 13:53:42 UTC,353381
23321543,2019-04-26 13:53:20 UTC,353381
23321604,2019-04-26 13:52:20 UTC,353381
23321658,2019-04-26 13:51:03 UTC,353381
23321807,2019-04-26 13:50:30 UTC,353381
23321900,2019-04-26 13:49:25 UTC,353381
23322027,2019-04-27 07:05:39 UTC,796473
23322093,2019-04-26 13:48:38 UTC,353381
23322157,2019-04-26 13:48:30 UTC,353381
23322244,2019-04-26 13:48:14 UTC,353381
23322303,2019-04-26 13:47:06 UTC,353381
23322381,2019-04-27 07:10:36 UTC,796473
23322614,2019-04-26 13:46:55 UTC,353381
23322628,2019-04-27 08:05:11 UTC,1666984
23322654,2019-04-26 13:46:16 UTC,353381
23322657,2019-04-26 17:10:50 UTC,1657945
23322666,2019-04-27 06:13:53 UTC,1657945
23322681,2019-04-27 07:16:40 UTC,796473
23322696,2019-04-26 13:44:45 UTC,353381
23322768,2019-04-26 13:44:12 UTC,353381
23322822,2019-04-26 13:44:38 UTC,353381
23322991,2019-04-26 13:46:10 UTC,353381
23323075,2019-04-26 13:43:02 UTC,353381
23323179,2019-04-27 08:21:15 UTC,1666984
23323194,2019-04-27 08:19:35 UTC,1666984
23323201,2019-04-26 13:43:16 UTC,353381
23323341,2019-04-26 13:42:36 UTC,353381
23323493,2019-04-26 13:42:03 UTC,353381
23323536,2019-04-27 06:27:01 UTC,992892
23323647,2019-04-26 13:41:23 UTC,353381
23323671,2019-04-27 06:29:26 UTC,992892
23323718,2019-04-26 13:41:11 UTC,353381
23323838,2019-04-26 13:41:04 UTC,353381
23323891,2019-04-26 13:40:10 UTC,353381
23323927,2019-04-26 13:40:02 UTC,353381
23324204,2019-04-26 13:38:40 UTC,353381
23324256,2019-04-26 13:38:18 UTC,353381
23324342,2019-04-26 13:37:33 UTC,353381
23324431,2019-04-26 13:37:12 UTC,353381
23324469,2019-04-27 06:41:06 UTC,992892
23324505,2019-04-27 06:42:09 UTC,1032427
23324517,2019-04-26 13:38:05 UTC,353381
23324594,2019-04-27 06:43:58 UTC,992892
23324673,2019-04-26 13:38:53 UTC,353381
23324705,2019-04-27 06:46:32 UTC,1032427
23324727,2019-04-27 08:43:50 UTC,844462
23324761,2019-04-26 13:36:54 UTC,353381
23324834,2019-04-26 13:35:17 UTC,353381
23324870,2019-04-26 13:33:49 UTC,353381
23324970,2019-04-26 13:30:33 UTC,353381
23325105,2019-04-26 13:29:36 UTC,353381
23325134,2019-04-26 13:28:50 UTC,353381
23325226,2019-04-27 08:49:41 UTC,844462
23325231,2019-04-26 13:26:09 UTC,353381
23325304,2019-04-26 13:25:58 UTC,353381
23325950,2019-04-27 06:59:57 UTC,1616233
23326013,2019-04-26 19:53:22 UTC,1675237
23326182,2019-04-26 14:58:20 UTC,1680500
23326390,2019-04-27 06:58:51 UTC,1657945
23326396,2019-04-27 07:07:10 UTC,667811
23326457,2019-04-27 07:07:32 UTC,1657945
23326541,2019-04-26 14:29:13 UTC,1680500
23326628,2019-04-27 07:10:24 UTC,667811
23326660,2019-04-26 15:02:24 UTC,1680500
23326779,2019-04-27 08:53:02 UTC,1656289
23326968,2019-04-27 09:14:59 UTC,1656289
23327291,2019-04-26 06:27:07 UTC,1680500
23327323,2019-04-27 09:00:46 UTC,1366416
23327375,2019-04-26 14:32:12 UTC,1680500
23327662,2019-04-27 07:23:45 UTC,1675745
23327820,2019-04-27 09:25:29 UTC,1674955
23328073,2019-04-26 13:17:07 UTC,353381
23328115,2019-04-26 13:16:47 UTC,353381
23328236,2019-04-26 13:25:04 UTC,353381
23328243,2019-04-27 09:03:47 UTC,1666984
23328270,2019-04-27 08:54:51 UTC,1666984
23328274,2019-04-26 13:24:57 UTC,353381
23328306,2019-04-27 08:50:40 UTC,1666984
23328419,2019-04-27 09:36:28 UTC,1680671
23328452,2019-04-27 08:46:39 UTC,1666984
23328554,2019-04-26 13:24:16 UTC,353381
23328685,2019-04-27 08:49:07 UTC,1666984
23328791,2019-04-27 08:48:55 UTC,1666984
23328856,2019-04-27 08:38:44 UTC,1666984
23328894,2019-04-26 13:23:06 UTC,353381
23328898,2019-04-27 08:41:37 UTC,1666984
23328944,2019-04-27 08:41:30 UTC,1666984
